鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯
汐止區,房地(土地+建物),建成路160巷31~60號,9.63,都市：其他:第二種住宅區,,,1090927,土地1建物1車位0,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851116,75.31,2,1,1,有,有,8650000,114859,,0.0,0,,RPWOMLMKIIPFFDF88EA,50.19,0.0,6.26,有
汐止區,房地(土地+建物),樟樹二路451~480號,17.19,都市：其他:第二種住宅區,,,1090906,土地1建物1車位0,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060518,105.71000000000001,2,2,1,有,有,10550000,99801,,0.0,0,,RPPNMLNKIIPFFDF18EA,65.97,2.42,2.42,有
汐止區,房地(土地+建物)+車位,明峰街271~300號,30.0,都市：其他:第二種住宅區,,,1090829,土地1建物1車位1,十層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0800913,213.76000000000002,4,2,2,有,有,16800000,78593,坡道平面,0.0,0,,RPSNMLNKIIPFFDF48EA,147.15,0.66,16.93,有
淡水區,房地(土地+建物)+車位,新市一路三段101巷121~150號,23.43,都市：其他:第五種住宅區,,,1090904,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000922,166.16,3,2,2,有,有,11100000,66803,坡道平面,35.14,0,,RPUNMLSJIIPFFEF56EA,82.12,2.8,7.96,有
淡水區,房地(土地+建物)+車位,沙崙路一段91~120號,27.96,都市：其他:第三種住宅區。,,,1090905,土地1建物1車位1,一層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080306,172.69,3,2,2,有,有,13880000,87874,坡道平面,30.1,1350000,其他增建;,RPOOMLSJIIPFFEF68EA,85.33,8.04,5.14,有
淡水區,房地(土地+建物)+車位,濱海路一段306巷9弄31~60號,22.44,都市：其他:第五種住宅區,,,1090613,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020902,154.95,3,1,2,有,有,9400000,60665,坡道平面,25.69,0,,RPSSMLNLPHPFFEF17EA,82.84,0.0,7.52,有
淡水區,房地(土地+建物)+車位,中正東路一段61~90號,14.48,都市：其他:住宅區(四),,,1090917,土地2建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011121,113.32,2,2,1,有,有,7700000,67949,坡道平面,36.08,0,,RPTNMLMKIIPFFEF58EA,46.17,0.0,4.87,有
淡水區,房地(土地+建物)+車位,淡金路二段361~390號,26.26,都市：其他:第五種住宅區,,,1090831,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980817,181.9,4,2,2,有,有,9600000,52776,坡道平面,29.99,0,,RPURMLRJIIPFFEF86EA,95.28,3.03,13.23,有
淡水區,房地(土地+建物),淡金路38巷31~60號,5.09,都市：其他:住宅區(三),,,1091005,土地1建物1車位0,十八層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980218,48.1,1,1,1,有,有,4600000,95634,,0.0,0,含裝潢費500000元;含傢俱設備費300000元;含土地增值稅或其他稅費45000元;含仲介費145000元;,RPSNMLNKIIPFFEF58EA,31.16,0.69,1.9,有
中和區,房地(土地+建物),景平路31~60號,5.29,都市：其他:住宅區,,,1090810,土地1建物1車位0,七層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851030,70.89999999999999,2,2,1,有,有,10100000,142454,,0.0,0,陽台外推;,RPSNMLMKIIPFFHF78EA,55.38,0.0,7.28,有
中和區,房地(土地+建物),成功路121~150號,2.15,都市：其他:住宅區,,,1090821,土地1建物1車位0,二十九層,三十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0860322,39.14,1,1,1,有,有,5400000,137966,,0.0,0,,RPTNMLMKIIPFFHF88EA,25.92,0.0,2.97,有
中和區,房地(土地+建物),中和路241~270號,15.07,都市：其他:商業區,,,1090926,土地3建物1車位0,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971215,143.43,3,2,2,有,有,22800000,158963,,0.0,0,,RPQNMLNKIIPFFHF68EA,89.63,0.0,17.85,有
中和區,房地(土地+建物),景平路391~420號,7.63,都市：其他:住宅區,,,1090921,土地3建物1車位0,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0900409,80.84,3,2,2,有,有,9400000,116279,,0.0,0,陽台外推;其他增建;,RPSNMLNKIIPFFHF88EA,53.12,0.0,8.87,有
三重區,房地(土地+建物)+車位,朝陽街1~30號,14.43,都市：其他:住宅區,,,1090911,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030806,142.94,3,2,2,有,有,21000000,146915,坡道機械,12.88,0,,RPQPMLOKIIPFFGF88EA,71.9,2.04,10.01,有
三重區,房地(土地+建物),成功路91~120號,2.01,都市：其他:住宅區,,,1090917,土地3建物1車位0,十層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860203,36.25,0,0,1,有,有,4000000,110345,,0.0,0,,RPXQMLNKIIPFFGF96EA,22.76,0.0,5.0,有
三重區,房地(土地+建物),中正南路211~240號,13.0,都市：其他:道路用地,,,1090906,土地3建物1車位0,十層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850301,93.46,2,2,1,有,有,11800000,126257,,0.0,0,陽台外推;,RPSNMLNKIIPFFGF78EA,56.75,1.14,8.83,有
三重區,房地(土地+建物),重陽路一段61~90號,9.44,都市：其他:住宅區,,,1090829,土地2建物1車位0,三層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971001,120.59,3,2,2,有,有,18000000,149266,,0.0,0,陽台外推;,RPWNMLMKIIPFFGF09EA,77.51,3.76,9.94,有
淡水區,房地(土地+建物),淡金路38巷31~60號,7.63,都市：其他:住宅區(三),,,1090824,土地1建物1車位0,二層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980218,73.14,2,2,1,有,有,6200000,84769,,0.0,0,陽台外推;,RPRNMLOKIIPFFEF58EA,0.0,0.0,0.0,有
淡水區,房地(土地+建物)+車位,自立路15巷1~30號,10.84,都市：其他:商業區(一),,,1090731,土地1建物1車位1,七層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840510,149.24,3,2,2,有,有,11300000,85003,坡道平面,33.95,1500000,其他增建;,RPXPMLOKIIPFFEF76EA,0.0,0.0,0.0,有
淡水區,房地(土地+建物)+車位,沙崙路一段126巷91~120號,22.86,都市：其他:第五之一種住宅區,,,1090912,土地1建物1車位1,十層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060824,176.01,3,2,2,有,有,12200000,72255,坡道平面,26.54,1400000,,RPRQMLOKIIPFFEF88EA,0.0,0.0,0.0,有
淡水區,房地(土地+建物),水源街二段177巷61~90號,16.43,都市：其他:住宅區,,,1090905,土地1建物1車位0,二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851202,91.61000000000001,4,2,2,有,有,4650000,50759,,0.0,0,,RPUNMLMKIIPFFEF68EA,0.0,0.0,0.0,有
淡水區,房地(土地+建物)+車位,紅樹林路151~180號,21.38,都市：其他:住宅區(二),,,1090920,土地1建物1車位1,二十層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1060118,157.55,3,2,2,有,有,13500000,85687,坡道平面,36.3,0,,RPPQMLMKIIPFFEF48EA,0.0,0.0,0.0,有
淡水區,房地(土地+建物)+車位,崁頂三路121~150號,38.13,都市：其他:第六種住宅區,,,1090918,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880525,185.98000000000002,3,2,2,有,有,6200000,33337,坡道平面,46.4,0,,RPRQMLMKIIPFFEF68EA,85.32,4.88,10.42,有
汐止區,房地(土地+建物),福德一路31~60號,17.8,都市：其他:第二種住宅區,,,1090918,土地1建物1車位0,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950113,116.18,3,2,2,有,有,12600000,108452,,0.0,0,,RPPRMLNKIIPFFDF58EA,72.51,2.58,7.94,有
汐止區,房地(土地+建物)+車位,建成路178巷1~30號,18.67,都市：其他:第二種住宅區,,,1090807,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851116,164.27,3,2,2,有,有,12600000,86890,坡道平面,33.07,1200000,,RPVOMLOKIIPFFDF98EA,87.5,0.0,13.18,有
新店區,房地(土地+建物),溪園路451~480號,6.37,都市：其他:第四種住宅區,,,1090914,土地1建物1車位0,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0911121,58.25,2,1,1,有,有,9500000,163090,,0.0,0,陽台外推;其他增建;,RPTOMLNKIIPFFCF58EA,35.64,0.0,10.74,有
新店區,房地(土地+建物)+車位,中正路631~660號,10.2,都市：其他:第四種住宅區,,,1090712,土地1建物1車位1,十層，十一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880804,95.80000000000001,4,2,2,有,有,11500000,120042,升降機械,0.0,1200000,陽台外推;未登記建物;,RPXOMLNKIIPFFCF98EA,58.01,0.0,7.5,有
新店區,房地(土地+建物)+車位,達觀路31~60號,61.94,,山坡地保育區,丙種建築用地,1090923,土地1建物1車位1,十層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880309,162.32999999999998,3,2,2,有,有,7900000,48666,坡道平面,38.3,0,,RPRNMLNKIIPFFCF28EA,85.96,0.0,12.51,有
板橋區,房地(土地+建物)+車位,縣民大道一段181~210號,12.1,都市：其他:商業區,,,1091005,土地2建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970808,144.5,3,2,2,有,有,25200000,174394,塔式車位,3.21,0,,RPUNMLNKIIPFFAF38EA,92.4,0.71,11.91,有
新莊區,房地(土地+建物)+車位,公園路121~150號,10.94,都市：其他:道路用地,,,1090906,土地2建物1車位1,十一層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0911127,126.55,3,2,1,有,有,12500000,126764,坡道平面,42.93,1900000,陽台外推;其他增建;,RPXRMLNKIIPFFBF56EA,55.63,0.0,5.79,有
板橋區,房地(土地+建物)+車位,國慶路158巷1~30號,32.29,都市：其他:住宅區,,,1080806,土地1建物1車位2,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010926,305.65,4,1,3,有,有,10800000,35335,坡道平面,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPWQMLMKIIPFFAF78EA,140.21,4.17,13.42,有
三峽區,房地(土地+建物),大觀路181~210號,17.92,都市：其他:住宅區,,,1090831,土地1建物1車位0,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960202,120.65,3,2,2,有,有,11460000,94985,,0.0,0,,RPPPMLMKIIPFFIF68DA,75.38,1.75,9.96,有
樹林區,房地(土地+建物)+車位,大義路211~240號,10.03,都市：其他:商業區,,,1090927,土地1建物1車位1,九層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980108,132.05,2,1,1,有,有,10700000,81030,坡道平面,30.04,0,,RPQPMLMKIIPFFIF78DA,61.36,1.96,4.06,有
三峽區,房地(土地+建物)+車位,國慶路151~180號,23.9,都市：其他:住宅區,,,1090825,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951208,169.01,3,2,2,有,有,14380000,85084,坡道平面,38.32,0,,RPVOMLPJIIPFFIF76DA,85.16,0.0,12.35,有
林口區,房地(土地+建物)+車位,公園路211~240號,37.3,都市：其他:第五種住宅區,,,1090919,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0781127,211.51000000000002,3,2,2,有,有,11500000,54371,坡道平面,38.15,0,陽台外推;,RPXWMLNKIIPFFBF96DA,134.29,1.58,16.75,有
新莊區,房地(土地+建物)+車位,新泰路391~420號,24.36,都市：其他:住宅區,,,1090909,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880503,176.95,4,2,2,有,有,16500000,93247,坡道平面,32.96,0,陽台外推;夾層;其他增建;,RPUSMLRJIIPFFBF56DA,93.04,0.0,9.79,有
林口區,房地(土地+建物)+車位,文化二路二段88巷1~30號,19.32,都市：其他:第五種住宅區,,,1090831,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971013,154.34,2,2,2,有,有,11800000,76455,坡道平面,26.06,0,,RPPOMLTLRHPFFBF86DA,84.26,1.93,5.31,有
五股區,房地(土地+建物),水碓路1~30號,6.21,都市：其他:商業區,,,1090807,土地1建物1車位0,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860618,68.05,2,2,1,有,有,5090000,74798,,0.0,0,陽台外推;其他增建;,RPQOMLKLQHPFFBF58DA,46.29,0.0,7.42,有
土城區,房地(土地+建物),學府路一段126巷1~30號,15.37,都市：其他:第二種住宅區,,,1090913,土地1建物1車位0,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831223,70.75,2,2,1,有,有,8200000,115901,,0.0,0,,RPTSMLMKIIPFFAF58DA,61.87,0.0,3.63,有
板橋區,房地(土地+建物),四川路二段241~270號,4.38,都市：其他:住宅區,,,1090713,土地1建物1車位0,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,,40.31,1,0,1,有,有,4800000,119048,,0.0,0,,RPSOMLSJIIPFFAF58DA,30.02,0.0,0.57,有
土城區,房地(土地+建物),學士路12巷1~30號,16.67,都市：其他:第二種住宅區,,,1090921,土地1建物1車位0,八層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860526,137.64999999999998,4,2,2,有,有,15800000,114784,,0.0,0,陽台外推;,RPOPMLMKIIPFFAF77DA,92.67,1.43,8.64,有
板橋區,房地(土地+建物)+車位,縣民大道二段91~120號,16.53,都市：其他:第二種特定專用區,,,1090812,土地1建物1車位1,九層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0970806,253.68,4,2,2,有,有,47000000,185273,坡道平面,30.61,0,陽台外推;,RPSQMLMKIIPFFAF28DA,135.13,3.15,23.12,有
板橋區,房地(土地+建物),莊敬路31~60號,3.26,都市：其他:商業區,,,1090821,土地1建物1車位0,十一層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870416,49.69,2,1,1,有,有,10590000,213121,,0.0,0,夾層;其他增建;,RPORMLRJIIPFFAF38DA,32.3,1.0,2.42,有
板橋區,房地(土地+建物),英士路61~90號,4.24,都市：其他:商業區,,,1090917,土地1建物1車位0,二十三層,二十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860911,79.50999999999999,2,2,1,有,有,11300000,142120,,0.0,0,,RPPRMLRJIIPFFAF48DA,58.37,0.0,5.96,有
土城區,房地(土地+建物),金安街31~60號,12.85,都市：其他:人行步道,,,1090908,土地2建物1車位0,九層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830201,75.80000000000001,2,1,1,有,有,6450000,85092,,0.0,0,陽台外推;其他增建;,RPQRMLRJIIPFFAF58DA,56.43,0.79,8.12,有
汐止區,房地(土地+建物),新台五路二段211~240號,5.47,都市：其他:第二種住宅區,,,1090902,土地2建物1車位0,三十三層,三十六層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0851230,113.22999999999999,3,2,2,有,有,7650000,67562,,0.0,0,陽台外推;,RPOQMLNKIIPFFDF28DA,71.41,2.26,10.77,有
汐止區,房地(土地+建物)+車位,福德二路61~90號,18.17,都市：其他:第二種住宅區,,,1090909,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0981231,175.74,4,2,2,有,有,20000000,113804,坡道平面,13.22,0,含土地增值稅或其他稅費;含仲介費;陽台外推;,RPXOMLRJIIPFFDF66DA,96.0,3.43,12.98,有
汐止區,房地(土地+建物)+車位,龍安路31~60號,14.14,都市：其他:商業區,,,1090816,土地1建物1車位1,十七層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0820119,182.72,3,2,2,有,有,17600000,96322,坡道機械,22.88,0,,RPROMLMKIIPFFDF28DA,106.39,6.48,17.67,有
汐止區,房地(土地+建物)+車位,明峰街121~150號,22.51,都市：其他:第二種住宅區,,,1090819,土地1建物1車位1,十六層,二十二層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1050725,171.81,2,2,2,有,有,17250000,100402,坡道機械,35.63,0,含仲介費;其他增建;,RPPQMLSJRHPFFDF96DA,77.51,6.08,12.16,有
新店區,房地(土地+建物)+車位,達觀路31~60號,55.25,,山坡地保育區,丙種建築用地,1090730,土地1建物1車位1,十四層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880301,149.81,3,2,2,有,有,9200000,61411,坡道平面,32.17,0,陽台外推;其他增建;,RPTNMLPJIIPFFCF48DA,81.57,0.0,13.63,有
新店區,房地(土地+建物),安成街2巷1~30號,11.46,都市：其他:第三種住宅區。,,,1090907,土地1建物1車位0,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030708,91.4,1,2,1,有,有,10400000,113786,,0.0,0,陽台外推;,RPSOMLSJIIPFFCF78DA,53.88,1.48,7.17,有
三重區,房地(土地+建物),福德南路31~60號,7.66,都市：其他:商業區,,,1090910,土地1建物1車位0,十五層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890827,105.61,2,2,2,有,有,13000000,123094,,0.0,0,,RPQRMLMKIIPFFGF78DA,70.35,0.0,8.29,有
三重區,房地(土地+建物),重新路一段91~120號,5.22,都市：其他:捷運系統用地,,,1090911,土地1建物1車位0,二十七層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1011220,91.86,2,2,1,有,有,15550000,169279,,0.0,0,,RPWQMLMKIIPFFGF66DA,59.32,1.19,4.18,有
淡水區,房地(土地+建物)+車位,自立路1巷1~30號,14.02,都市：其他:零售市場用地,,,1090622,土地1建物1車位1,十三層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0861203,158.65,2,2,2,有,有,11280000,85277,坡道平面,41.62,1300000,,RPWOMLSJIIPFFEF76DA,75.49,1.4,7.61,有
淡水區,房地(土地+建物)+車位,濱海路三段571~600號,64.82,都市：其他:第三種住宅區。,,,1090710,土地1建物1車位3,七層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080524,391.1,0,0,0,無,有,39850000,117177,坡道平面,80.46,3450000,,RPORMLMKIIPFFEF38DA,186.12,0.0,17.52,有
淡水區,房地(土地+建物)+車位,新市二路一段121~150號,10.72,都市：其他:第五種住宅區,,,1090910,土地1建物1車位1,八層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061128,101.83000000000001,1,1,1,有,有,5200000,51066,坡道平面,0.0,0,夾層;,RPPRMLMKIIPFFEF48DA,31.92,3.78,5.25,有
八里區,房地(土地+建物)+車位,忠孝路301~330號,20.91,都市：其他:第一種住宅區,,,1090803,土地2建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1071022,126.47,2,2,1,有,有,7500000,69822,坡道平面,32.66,950000,含裝潢費640000元;,RPSVMLQJIIPFFEF86DA,57.91,0.0,5.04,有
淡水區,房地(土地+建物)+車位,新市三路一段61~90號,16.92,都市：其他:第五種住宅區,,,1090906,土地1建物1車位1,十七層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080222,115.46000000000001,2,1,2,有,有,8950000,83481,坡道平面,25.02,1400000,,RPWVMLQJIIPFFEF27DA,53.25,3.72,4.17,有
